,path,audio,transcription,english_transcription,intent_class,lang_id,predicted_transcription,inference_time
44,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~PAY_BILL/response_8.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~PAY_BILL/response_8.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00048828,
       -0.00048828,  0.00048828]), 'sampling_rate': 8000}",hi ID like to make a payment with my bank account,hi ID like to make a payment with my bank account,13,2," Hi, I'd like to make a payment with my bank account.",0.8276095390319824
45,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~PAY_BILL/response_27.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~PAY_BILL/response_27.wav', 'array': array([ 0.00024414,  0.        ,  0.00024414, ..., -0.00048828,
       -0.00024414, -0.00170898]), 'sampling_rate': 8000}",good afternoon I am wishing to pay a bill over the phone I was just wondering how I go about 200 as I have an urgent payment to Meek,good afternoon I am wishing to pay a bill over the phone I was just wondering how I go about 200 as I have an urgent payment to Meek,13,2, Good afternoon. I am wishing to pay a bill over the phone. I was just wondering how I got back to on it as I have an urgent payment to make. So therefore I would like to know the process and if you could please explain it to me. Thank you.,1.6179254055023193
46,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~PAY_BILL/response_33.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~PAY_BILL/response_33.wav', 'array': array([-0.00024414,  0.        ,  0.        , ..., -0.00024414,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",just wanted to pay a bill,just wanted to pay a bill,13,2, I just wanted to pay a bill.,0.7148895263671875
47,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~PAY_BILL/response_32.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~PAY_BILL/response_32.wav', 'array': array([ 0.        , -0.00024414,  0.00024414, ...,  0.00024414,
        0.00048828,  0.00024414]), 'sampling_rate': 8000}",I need to make a payment on my credit card bill,I need to make a payment on my credit card bill,13,2, I need to make a payment on my credit card bill.,0.7791011333465576
48,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~PAY_BILL/response_9.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~PAY_BILL/response_9.wav', 'array': array([ 0.        ,  0.        ,  0.00024414, ..., -0.00073242,
       -0.00073242,  0.        ]), 'sampling_rate': 8000}",ID like to pay my credit card bill,ID like to pay my credit card bill,13,2, I'd like to pay my credit card bill.,0.8553910255432129
49,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_4.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_4.wav', 'array': array([ 0.00024414, -0.00024414,  0.        , ...,  0.        ,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",hello my car has been stolen ID like to put a hold on all transactions,hello my car has been stolen ID like to put a hold on all transactions,9,2," Hello, my card has been stolen. I'd like to put a hold on all transactions.",1.7696044445037842
50,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_17.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_17.wav', 'array': array([ 0.        , -0.00024414,  0.        , ...,  0.00024414,
        0.        ,  0.        ]), 'sampling_rate': 8000}",I would like to stop all transactions and freeze my credit card,I would like to stop all transactions and freeze my credit card,9,2, I would like to stop all transactions and freeze my credit card.,1.0136539936065674
51,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_16.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_16.wav', 'array': array([ 0.        , -0.00024414,  0.        , ...,  0.        ,
       -0.00024414,  0.        ]), 'sampling_rate': 8000}",n I prove my card on the internet,n I prove my card on the internet,9,2, And I freeze my card on the internet.,0.7447178363800049
52,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_5.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_5.wav', 'array': array([ 0.        ,  0.        ,  0.00024414, ...,  0.00024414,
        0.        , -0.00024414]), 'sampling_rate': 8000}",could you please put a freeze on my card,could you please put a freeze on my card,9,2, Could you please put a freeze on my card?,0.7467086315155029
53,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_7.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_7.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.        , 0.00024414,
       0.        ]), 'sampling_rate': 8000}",I want to stop all future transaction from taking place freeze my card,I want to stop all future transaction from taking place freeze my card,9,2, I want to stop all future transactions from taking place. Freeze my card.,0.8402490615844727
54,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_14.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_14.wav', 'array': array([0.        , 0.        , 0.00024414, ..., 0.        , 0.        ,
       0.        ]), 'sampling_rate': 8000}",a s good morning I just want to put a block on my ATM card at the moment please,a s good morning I just want to put a block on my ATM card at the moment please,9,2," Oh yes, good morning. I'd just like to put a block on my ATM card at the moment please. Yes, thank you. I'd just like to block all future transactions. If you could help me with that, that would be very helpful. Thank you.",1.6517231464385986
55,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_28.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_28.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",please freeze my card,please freeze my card,9,2, Please freeze my cod.,0.6508529186248779
56,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_29.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_29.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.00024414,
        0.00024414, -0.00024414]), 'sampling_rate': 8000}",hello can you please freeze my card,hello can you please freeze my card,9,2," Hello, can you please freeze my card?",0.7370126247406006
57,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_15.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_15.wav', 'array': array([ 0.        , -0.00024414,  0.        , ...,  0.        ,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",hello I would like to freeze all transactions on my car as of right now is that possible I feel I've lost my car recently and I'm not entirely sure where all her might have it,hello I would like to freeze all transactions on my car as of right now is that possible I feel I've lost my car recently and I'm not entirely sure where all her might have it,9,2," Hello, I would like to freeze all transactions on my card as of right now. Is that possible? I feel I've lost my card recently and I'm not entirely sure where or who might have it.",1.3708441257476807
58,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_2.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_2.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.00024414,
       0.        ]), 'sampling_rate': 8000}",stop all transactions on my card,stop all transactions on my card,9,2, Stop all transactions on my card.,0.6902744770050049
59,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_39.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_39.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
        0.00048828, -0.00024414]), 'sampling_rate': 8000}",I took all my transaction on my card,I took all my transaction on my card,9,2," Hi, am I able to stop all my transactions on my card? I feel like it has been stolen, so are you able to please freeze it? Thank you.",1.2808969020843506
60,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_11.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_11.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ..., -0.01501465,
       -0.00219727,  0.00219727]), 'sampling_rate': 8000}",card like to freeze my card in a for transaction Bank,card like to freeze my card in a for transaction Bank,9,2," Hi, I'd like to freeze my card and stop all transactions. Thank you.",1.028271198272705
61,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_10.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_10.wav', 'array': array([ 0.        ,  0.        ,  0.00024414, ...,  0.04772949,
        0.00891113, -0.0838623 ]), 'sampling_rate': 8000}",hi I'm just calling because ID like to freeze all transactions on my,hi I'm just calling because ID like to freeze all transactions on my,9,2," Hi, I'm just calling because I'd like to freeze all transactions on my card.",1.0643541812896729
62,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_38.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_38.wav', 'array': array([ 0.        , -0.00024414,  0.        , ...,  0.        ,
        0.        ,  0.00024414]), 'sampling_rate': 8000}",I don't want any more transaction I like hard please,I don't want any more transaction I like hard please,9,2, I don't want any more transactions on my card. Please stop it.,0.8579421043395996
63,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_3.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_3.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.00048828,
       -0.00048828, -0.00073242]), 'sampling_rate': 8000}",I would like to freeze my card can you please freeze my can't thanks,I would like to freeze my card can you please freeze my can't thanks,9,2, I would like to freeze my con. Can you please freeze my con? Thanks,0.8567664623260498
64,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_1.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_1.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.        ,
       -0.00024414,  0.00024414]), 'sampling_rate': 8000}",yes good afternoon look at like to stop all transactions on my car off reason it's been stolen and it is point if further and no more transactions are on the card thank you,yes good afternoon look at like to stop all transactions on my car off reason it's been stolen and it is point if further and no more transactions are on the card thank you,9,2," Yes, good afternoon. Look, I'd like to stop all transactions on my card or freeze it. It's been stolen and at this point I'd really prefer if there were no more transactions on the card. Thank you.",1.4427714347839355
65,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_12.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_12.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.        ,
        0.        ,  0.        ]), 'sampling_rate': 8000}",I've lost my card no just like to stop I'll put a freezer in it thanks,I've lost my card no just like to stop I'll put a freezer in it thanks,9,2," I've lost my card and I'd just like to stop or put a freeze on it, thanks.",0.9591352939605713
66,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_13.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_13.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.        ,
        0.00024414, -0.00024414]), 'sampling_rate': 8000}",please put a stop on my card,please put a stop on my card,9,2, Please put a stop on my card.,0.7316627502441406
67,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_48.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~FREEZE/response_48.wav', 'array': array([ 0.00024414, -0.00024414,  0.        , ...,  0.        ,
        0.        ,  0.00024414]), 'sampling_rate': 8000}",hi there I can you please freeze my account,hi there I can you please freeze my account,9,2," Hi there, can you please freeze my account?",0.7512807846069336
