path,audio,transcription,english_transcription,intent_class,lang_id,intent_class_interpret,file_format,sampling_rate_ori,duration,wav2vec_predicted,wav2vec_inference_time
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~JOINT_ACCOUNT/602bae2f963e11ccd901cdf4.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~JOINT_ACCOUNT/602bae2f963e11ccd901cdf4.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
        0.        , -0.00024414]), 'sampling_rate': 8000}",how much information about signing up for a joint account,how much information about signing up for a joint account,11,4,joint_account,wav,8000,4.3520181405895695,I'D LIKE INFORMATION ABOUT FINDING UP FOR A JOINT ACCOUNT,I'D LIKE INFORMATION ABOUT FINDING UP FOR A JOINT ACCOUNT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~JOINT_ACCOUNT/602bac2e963e11ccd901cda4.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~JOINT_ACCOUNT/602bac2e963e11ccd901cda4.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ..., -0.00024414,
        0.00048828, -0.00024414]), 'sampling_rate': 8000}",hi I was wondering how I would set up a joint account with my partner,hi I was wondering how I would set up a joint account with my partner,11,4,joint_account,wav,8000,5.290657596371882,AY I WAS WONDERING HOW I UD SET UP A JOINT ACCOUNT WITH MY PARTNER,AY I WAS WONDERING HOW I UD SET UP A JOINT ACCOUNT WITH MY PARTNER
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~JOINT_ACCOUNT/602bab75bb1e6d0fbce9219f.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~JOINT_ACCOUNT/602bab75bb1e6d0fbce9219f.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.        , 0.00024414,
       0.        ]), 'sampling_rate': 8000}",hello yes my son is going off to college and I'd like to set up a joint account so that emergency,hello yes my son is going off to college and I'd like to set up a joint account so that emergency,11,4,joint_account,wav,8000,16.98140589569161,HELLO YES MY SON IS GOING OFF TO COLLEGE AND I'D LIKE TO SET UP A JOINT ACCOUNT SO THAT WE CAN BUT THE ACCESS ETIN WHAT BUNNY IN TO IT THERE'S THAV RUN ANY MERGENCIES,HELLO YES MY SON IS GOING OFF TO COLLEGE AND I'D LIKE TO SET UP A JOINT ACCOUNT SO THAT WE CAN BUT THE ACCESS ETIN WHAT BUNNY IN TO IT THERE'S THAV RUN ANY MERGENCIES
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~JOINT_ACCOUNT/602bafa95f67b421554f64dc.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~JOINT_ACCOUNT/602bafa95f67b421554f64dc.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00219727,
       -0.00170898, -0.00244141]), 'sampling_rate': 8000}",yes I'd like to set up a joint account I'm allowed to anyone,yes I'd like to set up a joint account I'm allowed to anyone,11,4,joint_account,wav,8000,14.506666666666666,YES I'M LIKE TO SUP A JOIN ACCOUNT AH I'M ALLOWED TO SU ADOIN A COW ANY ONE AND WHERE AN THE APAT THE OTFO FOR ME TO FONO BRAJOIN ACCOUNT,YES I'M LIKE TO SUP A JOIN ACCOUNT AH I'M ALLOWED TO SU ADOIN A COW ANY ONE AND WHERE AN THE APAT THE OTFO FOR ME TO FONO BRAJOIN ACCOUNT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~JOINT_ACCOUNT/602b9a59bb1e6d0fbce91f51.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~JOINT_ACCOUNT/602b9a59bb1e6d0fbce91f51.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.00048828,
        0.00073242, -0.00073242]), 'sampling_rate': 8000}",hello I was just calling to see if I can make it a joint account with my wife thank you,hello I was just calling to see if I can make it a joint account with my wife thank you,11,4,joint_account,wav,8000,6.570657596371882,HULLO I WAS JUST CALLING TO SEE IF I CAN MAKE A JOIN ACCOUNT WITH MY WIFE THANK YOU,HULLO I WAS JUST CALLING TO SEE IF I CAN MAKE A JOIN ACCOUNT WITH MY WIFE THANK YOU
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~JOINT_ACCOUNT/602bae9fbb1e6d0fbce92278.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~JOINT_ACCOUNT/602bae9fbb1e6d0fbce92278.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00219727, 0.00170898,
       0.0012207 ]), 'sampling_rate': 8000}",how do I set up a joint account,how do I set up a joint account,11,4,joint_account,wav,8000,3.84,HOW DO I SET UP A JOIN A COUNT,HOW DO I SET UP A JOIN A COUNT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~JOINT_ACCOUNT/602baaf1bb1e6d0fbce9217b.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~JOINT_ACCOUNT/602baaf1bb1e6d0fbce9217b.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00048828,
       -0.00073242, -0.00024414]), 'sampling_rate': 8000}",yes or no I'm going to because I would like to set up a joint account with my wife,yes or no I'm going to because I would like to set up a joint account with my wife,11,4,joint_account,wav,8000,16.625532879818593,YES HALLO IAM CALLING HIT BECAUSE I WOULD LIKE TO SET UP A JOINT ACCOUNT WITH MY WIFE YES YES IT'S WITH MY PARTNER YE O C I WILL SHOW UP TO YOUR BANK,YES HALLO IAM CALLING HIT BECAUSE I WOULD LIKE TO SET UP A JOINT ACCOUNT WITH MY WIFE YES YES IT'S WITH MY PARTNER YE O C I WILL SHOW UP TO YOUR BANK
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~JOINT_ACCOUNT/602ba6b8963e11ccd901ccda.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~JOINT_ACCOUNT/602ba6b8963e11ccd901ccda.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
       -0.00048828, -0.00048828]), 'sampling_rate': 8000}",add someone to my account please,add someone to my account please,11,4,joint_account,wav,8000,4.778639455782313,ID LIKE TO ASFO MONE TO MY ACCOUNTPLIF,ID LIKE TO ASFO MONE TO MY ACCOUNTPLIF
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~JOINT_ACCOUNT/602baf98bb1e6d0fbce922c5.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~JOINT_ACCOUNT/602baf98bb1e6d0fbce922c5.wav', 'array': array([-0.00024414, -0.00024414,  0.        , ...,  0.        ,
        0.        ,  0.        ]), 'sampling_rate': 8000}",I need to set up a joint account,I need to set up a joint account,11,4,joint_account,wav,8000,2.8792743764172335,AH NEE TO SET UP A JOINDE CONT,AH NEE TO SET UP A JOINDE CONT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~JOINT_ACCOUNT/602ba556963e11ccd901ccb0.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~JOINT_ACCOUNT/602ba556963e11ccd901ccb0.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.0012207 ,
       -0.00292969, -0.00500488]), 'sampling_rate': 8000}",I was wondering if I was able to set up a joint account through the app,I was wondering if I was able to set up a joint account through the app,11,4,joint_account,wav,8000,8.874648526077097,A I WAS WONDERING A IF I WAS ABLE TO SET UP A JOINT ACCOUNT THROUGH THE AP,A I WAS WONDERING A IF I WAS ABLE TO SET UP A JOINT ACCOUNT THROUGH THE AP
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~JOINT_ACCOUNT/602baee7bb1e6d0fbce9228e.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~JOINT_ACCOUNT/602baee7bb1e6d0fbce9228e.wav', 'array': array([ 0.00024414,  0.00024414, -0.00024414, ...,  0.00048828,
        0.00024414,  0.00097656]), 'sampling_rate': 8000}",I would like to set up a joint account how would I go about doing that,I would like to set up a joint account how would I go about doing that,11,4,joint_account,wav,8000,4.437414965986394,I WOULD LIKE TO SET UP A JOINT ACCOUNTS HOW WOULD ES WITHOUT DOING THAT,I WOULD LIKE TO SET UP A JOINT ACCOUNTS HOW WOULD ES WITHOUT DOING THAT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602b9c72bb1e6d0fbce91f87.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602b9c72bb1e6d0fbce91f87.wav', 'array': array([ 0.00024414, -0.00024414,  0.        , ...,  0.01037598,
        0.0098877 ,  0.0098877 ]), 'sampling_rate': 8000}",what is my account balance,what is my account balance,4,4,balance,wav,8000,4.365396825396825,WHAT IS MY ACCOUNT BALANCE,WHAT IS MY ACCOUNT BALANCE
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602bab46bb1e6d0fbce92191.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602bab46bb1e6d0fbce92191.wav', 'array': array([ 0.        , -0.00024414,  0.        , ..., -0.00402832,
        0.00073242,  0.00292969]), 'sampling_rate': 8000}",show me my current countdown,show me my current countdown,4,4,balance,wav,8000,4.693378684807256,SHOW ME MY COUNT A COUNT BALLANCE,SHOW ME MY COUNT A COUNT BALLANCE
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602b9b0c963e11ccd901cbda.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602b9b0c963e11ccd901cbda.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",I was wondering if my current balance is on my account,I was wondering if my current balance is on my account,4,4,balance,wav,8000,4.864036281179138,I WAS WONDERING WHAT MY CURRENT BALANCES ON MY ACCOUNT,I WAS WONDERING WHAT MY CURRENT BALANCES ON MY ACCOUNT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602ba4f05f67b421554f6400.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602ba4f05f67b421554f6400.wav', 'array': array([-0.00024414,  0.        ,  0.        , ..., -0.00292969,
        0.0045166 ,  0.00939941]), 'sampling_rate': 8000}",I would like to be showing my account balance please,I would like to be showing my account balance please,4,4,balance,wav,8000,5.9733786848072565,I WOULD LIKE TO BE SHOWN MY ACCOUNT BALANCE PLEASE,I WOULD LIKE TO BE SHOWN MY ACCOUNT BALANCE PLEASE
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602ba981963e11ccd901cd3b.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602ba981963e11ccd901cd3b.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.        , 0.00024414,
       0.        ]), 'sampling_rate': 8000}",what is my account balance,what is my account balance,4,4,balance,wav,8000,3.413378684807256,WHAT IS MY ACCOUNT BALANCE,WHAT IS MY ACCOUNT BALANCE
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602b9874bb1e6d0fbce91f27.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602b9874bb1e6d0fbce91f27.wav', 'array': array([ 0.        , -0.00024414, -0.00024414, ..., -0.00024414,
        0.00073242,  0.        ]), 'sampling_rate': 8000}",hello I just wanted to know how much money I currently have in my bank account,hello I just wanted to know how much money I currently have in my bank account,4,4,balance,wav,8000,5.9733786848072565,HELLO I JUST WANTED TO KNOW HOW MUCH MONEY I CURRENTLY HAVE IN MY BANK ACCOUNT THANK YOU,HELLO I JUST WANTED TO KNOW HOW MUCH MONEY I CURRENTLY HAVE IN MY BANK ACCOUNT THANK YOU
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602baec5963e11ccd901ce0b.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602baec5963e11ccd901ce0b.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.00024414,
       -0.00024414, -0.00097656]), 'sampling_rate': 8000}",account balance,account balance,4,4,balance,wav,8000,3.498639455782313,ACCOUNT BALANCE,ACCOUNT BALANCE
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602ba75c963e11ccd901ccef.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602ba75c963e11ccd901ccef.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
        0.        ,  0.        ]), 'sampling_rate': 8000}",please show me my account balance please,please show me my account balance please,4,4,balance,wav,8000,4.096009070294785,PLEASE SHOW ME MY ACCOUNT BALANCE PLEASE,PLEASE SHOW ME MY ACCOUNT BALANCE PLEASE
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602ba06a963e11ccd901cc3c.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602ba06a963e11ccd901cc3c.wav', 'array': array([ 0.        , -0.00024414,  0.        , ...,  0.00146484,
        0.00073242,  0.00073242]), 'sampling_rate': 8000}",can you tell me what my current account balance is please,can you tell me what my current account balance is please,4,4,balance,wav,8000,10.24,I CAN YOU A TELL ME WHAT MY CURRENT ACCOUNT BALANCE IS PLEASE THANK YOU,I CAN YOU A TELL ME WHAT MY CURRENT ACCOUNT BALANCE IS PLEASE THANK YOU
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602ba56205f96973d679443d.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602ba56205f96973d679443d.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00146484,
       -0.0012207 , -0.0012207 ]), 'sampling_rate': 8000}",oh yeah I was wondering if you guys could help me find my account balance,oh yeah I was wondering if you guys could help me find my account balance,4,4,balance,wav,8000,9.30140589569161,AH YET I WAS WONDERING IF YOU GIS HIS UN OUT ME FIND MY AH ACCOUNT BALANCE,AH YET I WAS WONDERING IF YOU GIS HIS UN OUT ME FIND MY AH ACCOUNT BALANCE
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602ba6f3bb1e6d0fbce920b7.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602ba6f3bb1e6d0fbce920b7.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.        , 0.        ,
       0.00024414]), 'sampling_rate': 8000}",show me my account balance please,show me my account balance please,4,4,balance,wav,8000,4.551156462585034,SHOW ME MY ACCOUNT MALANSCLASE,SHOW ME MY ACCOUNT MALANSCLASE
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602baca4963e11ccd901cdb7.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602baca4963e11ccd901cdb7.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",show me my account balance,show me my account balance,4,4,balance,wav,8000,5.632018140589569,SHOW ME MY ACCOUNT BALAN,SHOW ME MY ACCOUNT BALAN
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602ba717bb1e6d0fbce920bc.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602ba717bb1e6d0fbce920bc.wav', 'array': array([ 0.        , -0.00024414,  0.        , ...,  0.00341797,
        0.00793457,  0.00842285]), 'sampling_rate': 8000}",hello I'm calling about my account balance,hello I'm calling about my account balance,4,4,balance,wav,8000,9.045396825396825,HELLO I'M CALLING ABOUT MY ACCOUNT BALANCE I I JUST WANT TO CHECK WHAT MY ACCOUNT BALANCE WAS PLEASED,HELLO I'M CALLING ABOUT MY ACCOUNT BALANCE I I JUST WANT TO CHECK WHAT MY ACCOUNT BALANCE WAS PLEASED
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602ba65dbb1e6d0fbce9209b.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602ba65dbb1e6d0fbce9209b.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",what's my current balance,what's my current balance,4,4,balance,wav,8000,3.3280272108843536,WHAT'S MY CURRENT BALANTH,WHAT'S MY CURRENT BALANTH
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602bad055f67b421554f648d.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602bad055f67b421554f648d.wav', 'array': array([0.00024414, 0.        , 0.        , ..., 0.0012207 , 0.00073242,
       0.        ]), 'sampling_rate': 8000}",please show me my current account balance,please show me my current account balance,4,4,balance,wav,8000,4.693378684807256,PLEASE SHOW ME MY CURRENT ACCOUNT BALANCE,PLEASE SHOW ME MY CURRENT ACCOUNT BALANCE
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602b9999bb1e6d0fbce91f3e.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~BALANCE/602b9999bb1e6d0fbce91f3e.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.        ,
        0.        ,  0.        ]), 'sampling_rate': 8000}",can you tell me what my current account balances,can you tell me what my current account balances,4,4,balance,wav,8000,4.3520181405895695,CAN YOU TELL ME WHAT MY CURRENT ACCOUNT BALANCE IS,CAN YOU TELL ME WHAT MY CURRENT ACCOUNT BALANCE IS
